Date,Platinum,Meta,Amazon,Berkshire,Nvidia,Tesla,Silver,Copper,Natural_Gas,Ethereum,S&P_500,Google,Crude_oil,Microsoft,Nasdaq_100,Netflix,Gold,Apple,Bitcoin
2023-12-12,1.6693900722819401,0.7118902711840965,0.06384419041598041,-0.16392202826032948,0.07876329425344723,0.030445135508849388,1.1987966082273416,0.8446327510067324,-0.033658489892573334,-1.2986408966815073,-0.3061211198474636,0.8124043363405941,-0.21319595254029822,0.8469152634582041,-0.229123065858226,-2.1783017641942433,0.6641127780111773,-0.5582459143748683,-1.939985469038853
2023-12-11,-0.9926170603098485,-1.6876173193386144,-0.6117400327405282,-0.17152864423719938,-1.3415577088986783,0.8907694899723063,0.2376260957277338,-0.009854352376523,1.2517356315293855,0.7828016706575667,-0.19380106734536273,0.5061705900255461,2.7760204438534752,-0.43964335274299343,-0.4312578477407671,-0.3379107904965213,0.4475057949327694,-0.4147743571493121,-0.2603271833224346
2023-12-08,-0.4574492694240488,0.2998305238523343,-0.2112716642757578,-1.1581716842976537,0.13135011942187821,0.05967165074068595,-0.25358269679561085,-0.09910094912805037,2.043462702166007,1.808758028236948,-0.8009826614462092,-0.11841938572886059,-0.6925451231213042,-0.3176155405876143,-0.9869233550487805,-1.1868479608937448,-0.2135036812907622,-0.10439200586254782,2.2577329534830928
2023-12-07,-0.3309676455631546,-1.0457825280584687,0.012257528216294292,-0.019670755223727625,-1.0916027652207085,-0.07739498728956891,2.6701345939515857,-0.3405836589014467,0.7285321878338321,0.19409754623313616,-0.01736383346366183,1.2972365421267198,-1.6173161761608232,-0.35124287806983945,-0.0022797281599459106,-0.003111308810422915,1.401531486774249,-0.2510036934027214,-1.1554699268113275
2023-12-06,-0.3948551886959681,-0.8709754060664662,-0.15450679967263364,0.525208808532051,-0.5987092441174966,0.0012338807931341251,1.2336274746300013,-0.18590543644200003,0.7398036273306174,-2.3106600080665247,0.33615898568266633,-2.2221786727696085,0.8460446307410148,0.46295428585768494,-0.06820772739861113,0.11048775778332787,0.8554299469671621,0.207974550387748,1.487074534523899
2023-12-05,0.015573912751139495,-0.7426344258927431,0.13749311127153555,-0.4285318470638462,0.5897298828859104,-1.0874826325206672,-0.0686235162247529,-0.06029572009627099,2.920234718900647,0.8118818185569742,-0.660604697065149,-0.43298420430047296,1.8127018442276484,-0.26405881909359896,-0.5475624559625277,0.2994577157559215,-1.2771508557561897,-0.5449475615360972,-0.4721962688374646
2023-12-04,1.5705793868528066,0.6534221031933878,-0.5304513114893312,0.6777364570034365,-1.0688746343759752,-0.4853976718096092,1.2214471630171246,1.1542319242964927,-0.04710185963640342,-1.0099120708255698,0.3553113629475782,-0.48400625312896667,0.9303626123390772,-0.23543226479330912,0.17365857322183992,0.15218340488162818,0.4979416898572349,-0.9433569221264629,-2.5823416894249807
2023-12-01,0.09873538356075232,0.1982697039932018,0.20214642600181415,-0.2808861095229915,0.601000958416873,0.15973865540630094,0.9393145453986899,0.5194439247308841,1.1915874751629043,-2.51319813245378,-0.10788355047541767,0.3595416538544546,0.16954089310119314,0.18380488039127468,0.03721333753735254,0.5532482713358317,0.4627644050939656,0.023947480669593162,-2.798330202202897
2023-11-30,0.0595353818122475,0.6206350933278448,-0.40986217523928775,0.5639407867454911,0.08388562074781943,0.47332320787039944,-0.5029557677247468,-1.4892098397745244,0.8701446843156712,-1.2216354711255721,-0.36812452287437486,0.4617241101293688,2.0139699701150517,0.9681850185354012,-0.16026720813821865,1.4180244333927776,-1.105589138268088,-0.4366148299502851,-1.8391093538969745
2023-11-29,0.07942031412601586,0.9288793293437562,-0.30287913357263724,-0.7675118896127431,2.1601015266463475,1.059918136907337,-1.194232061656289,-1.019706348651286,-0.3793506844962277,-1.4203459680872481,-0.7773743177889905,1.2066067529855242,1.7798642888318508,-0.45684666514270816,-0.22140716584246267,0.1609023124146454,-0.015154782901927021,-0.7141005990670733,-0.10678304443588425
2023-11-28,0.2022256420897914,1.5610148627812293,0.3103056957962473,0.3582171790435167,-0.6107592385286477,0.7689032987374352,-0.5237224429405382,-0.016123770075565053,-2.883440273351995,0.691321619083407,-0.003051015718968091,1.2346059330592294,-1.5733707577724585,0.7363761413817478,0.035532330627963155,0.22530432830292513,-0.7234215802622835,0.3573831999200829,-0.14730115217311923
2023-11-27,-1.3589866486627207,-0.34377774134891426,0.7890640372119815,0.5478975644221378,1.0520250129178292,-2.3257477976548664,-0.1992935409512741,-0.19170917566378842,2.594684467750544,-0.18615886327698453,0.4156969666757585,0.10485481050475326,-0.8400781117472267,-0.21576723369123524,0.28255004050283067,0.5024722951661149,-0.38978785171626396,0.2709960811805951,-0.5089343116192725
2023-11-24,1.1366250220477192,0.6405649255816122,-1.024208569611703,-0.015083297458860286,-1.3097323067212046,-0.6349647431592639,-1.7111891066367722,0.4250172291984829,1.7298513476490298,2.1508851931655095,-0.1884065092497903,-0.17927788117944296,0.4993447950244656,-0.678212579038201,-0.26776744902479893,-0.29883846483779897,-0.8258546593963901,-0.2858557854753735,0.8371028391227812
2023-11-22,-0.6971850088946184,0.7698362428989236,-0.09394000530494102,-0.07280469086449196,1.6506271073681915,-0.5381702479406598,-2.418119693814777,-0.6157924697432452,1.2149926554425858,-0.8170686307228394,-0.1283524122593142,1.0796236062356213,1.7362916533885466,0.021655929969875597,0.04086290817967623,-0.36146962977719443,-0.5248708612812115,0.5430145070444368,-0.7891309599245643
2023-11-21,1.0066377686809915,-0.3739394718157809,-0.6470775726652894,0.07427965506812925,1.3904911978394714,1.6035084376001059,0.591978721407988,0.746790422783827,-0.5759286119168796,-2.626694313051903,0.04689509776082762,-0.27145154616225053,0.6318215918115725,-0.3483873341363372,0.03814084943828761,-0.06040561806326151,0.42984526220846997,0.07181288205078493,-1.728317418838753
2023-11-20,-1.3403479070265771,0.24102840867705655,0.6152219750250871,-0.23844683517273127,0.2657431096661413,-1.5717798294916063,-0.8712800496324459,-0.34849163218735874,0.4543613878515711,2.276398308075508,-0.1458163904671295,-0.5571652176770596,-0.3836985238685234,0.40150196720075376,0.07106936661097112,-0.3173045668004063,-0.8582544270481975,-0.020191022462003973,2.327451878726952
2023-11-17,-0.4471326374743897,-0.22575590767538006,0.10070239659986677,0.09440944435658155,-0.5333706065263852,0.140824407047763,0.18374695586837703,-0.6878321278123003,3.8915710820714238,-0.8591137931468182,0.06662794824349197,0.08446064779320614,-0.5332223717410322,-0.4545918961075442,-0.11540148906211592,-0.3702058088165796,0.2429953757213443,-0.009145373100351286,-0.5695662462391575
2023-11-16,-0.4632217147412613,-0.13460076841669402,-1.0777861054523625,0.35115928075990127,0.2958053613251812,-0.16868672904841622,0.2753595764325148,-0.5513872660964084,2.4241848031824498,0.07453435530054289,-0.04777419900659274,0.8679906716535365,-2.6817319399001143,1.2214660636447559,0.01967484571783819,0.19494569516115612,0.13122484368380627,0.04798926763477972,-0.7791460418346124
2023-11-15,-0.14470791530708732,-0.45289501881862626,-0.16829815156176542,-0.5800409578742309,-0.75844204445383,1.3322609225639712,-0.942519999723669,-0.09811658120270222,1.2663893066446308,1.7349944141933837,-0.3215387714703761,-0.9573405930945078,1.8179292554271382,-0.9739436937710666,-0.31427986607932296,-0.7083584098875672,-0.7425910556671327,-0.6366668229746704,1.6481659830574313
2023-11-14,-0.006494187927580467,0.8777982909685424,1.165789116711346,0.08399296716077509,1.069727357649589,-0.4247467247679139,-0.22408099926110667,0.08354247057339322,-2.5361305537807053,-1.069025608633809,0.390441886392045,0.16142990116934597,1.2723679005578872,0.516752739670454,0.44134763534777366,-0.6763618895654341,0.4970038438118838,0.3340221749609938,-1.9573763210374815
2023-11-13,-0.8830121437924902,-0.4718378833731708,-0.5094036707436436,-0.03653403689527524,-0.45818019938477617,-2.095070059284596,-1.0178389406568076,0.2576932050520786,1.7704702155337904,2.1542643823103296,-0.362850140571326,-0.03995966972530486,0.46877331190449695,0.03800291205091688,-0.45755047808598914,0.06968656575223386,0.10050565000972217,-0.15699213967769685,1.6298331195775073
2023-11-10,-0.8822298181321467,0.1993492180126771,0.645895313111406,0.33208877944339193,-0.05413932810934514,-1.9687147231557365,0.07950688008080194,-0.9212757376181065,-2.5656457178071657,0.904918124079282,0.31610725607898654,0.4791062810961993,-0.499998198650142,0.7206014473347931,0.43527609389853417,0.5955920803749316,-0.0844199079701481,0.7484469271266201,1.5195350308051667
2023-11-09,1.5917456432004138,-0.861112226929188,-0.6328992919140324,0.08215919094574246,-1.051227167147568,-0.6921317061885441,1.89844944049013,1.216945636131757,0.5777989902266911,1.5023233801471307,-0.3599912629020437,-0.48220127675683633,-0.5241977400144847,-0.8241322668306245,-0.7034059088170188,-0.9668018919677405,1.3028984627876883,-0.6738710178221898,-0.40034898663928303
2023-11-08,0.32323410860869534,-0.0241890421085869,0.3943166505464388,-0.0423372043027039,-0.2056734394768296,1.9235552690025215,-0.1965788458248482,0.03134015311189983,0.745484144388566,-3.4713902295535846,0.3173863491308917,0.45124731330726564,-0.12166230392634059,0.27883553364040337,0.3207150450626508,0.1651553507924026,-0.1436335358477516,0.13875190977741822,-0.8845572263285089
2023-11-07,2.538466194112387,-0.4147958824016065,0.23034747809888725,-0.38167389081264325,-1.3074081648720617,-0.12700257358480815,-0.6849355821845952,0.8234036112386238,0.7953486022845935,-0.30680126422156767,-0.2414430981195849,-0.7268483338453394,2.195115931463327,-0.7921257233042746,-0.2519049932995856,-0.5596693014064243,0.5413796429635045,-0.6619194734522031,-0.6675331786566286
2023-11-06,0.9731622231442627,-0.6874732611802462,-1.3013617184058528,-0.05405088932934175,-0.4149725330857279,-0.883732245523677,1.371244620760053,0.41399271544734595,1.9633537646937094,0.2562436362484408,-0.32796881999379307,-0.4722693135040039,2.239491397036587,-0.7753063937480108,-0.6740216715012838,-0.15844623459826682,0.23960177125365656,-0.9458502645758512,-0.7616367831379999
2023-11-03,1.144091224633151,-0.15710958801262914,-0.3510053004346703,0.6343683197840168,-0.7134984311286984,0.15195183235205598,0.10960813234129714,-0.43666505549872636,3.433248804387779,-1.5956717817281942,-0.06590489664421292,-0.38086587365908375,-0.1587028339189695,-0.45350903566167045,-0.15080715613235915,-0.23161624124962502,0.24910037111435798,-0.6284884628068382,-0.39852402773698037
2023-11-02,-0.23739823407483437,-0.3096186302368995,0.3674338169606703,0.141047120341697,-2.117740820606399,0.13410480736580363,-0.8994002481505564,0.4836955141669577,-0.34139280462001803,-0.7832530755743252,-0.09467538467707373,-0.3614258555132448,2.731322133502136,-0.3805985633005133,-0.3147852627955067,-0.8016443340087792,0.4494327207065913,1.128744766487088,1.206152334027206
2023-11-01,0.7581385458800076,0.6759889355057418,0.06599926181470628,-0.1957516714870273,-1.0192333614635893,-2.7907494122241583,0.36245756998105283,0.14157736253140796,0.8541360707837896,1.9395160831430611,-0.5360276510658667,0.04318170328824882,-0.8710206147622948,0.13818298298755252,-0.4553103927856582,-0.09586050790191211,0.3312038577594702,-0.6347361526214687,1.2883073906369384
2023-10-31,1.3958733020444858,-1.3413686770117377,-1.0109567371322337,0.045922046818039367,-1.499426552566842,-0.6979054359441894,1.1757825302747602,0.7397427568202368,2.1618014913692387,-0.30564961719675104,0.1019885921491504,-0.40995829399072264,1.1820370620209903,-0.671184198989854,-0.32743691256922874,-0.5011339411512227,0.9496160568335698,-0.38857398143145766,-0.5991694903462295
2023-10-30,-0.11062274030486645,0.4834949052784208,0.03550826293777265,-0.3445860289836923,0.7671381501124702,-0.8325140498687905,1.3670460534121678,0.36291546762503646,-3.534608391848233,0.005853768549512521,-0.17910364822443398,0.3904512336674948,1.1617531789738864,0.06484518476797711,-0.10237996313529575,-0.02779988572759029,0.5466140106793937,0.03817210323948486,-0.09217761115071499
2023-10-27,-1.0779449473315623,-0.20765168409735585,-0.9385614705895403,-0.17873614018044973,-0.06299953914320247,2.6557866919472266,-0.49387366050026615,0.45445746026807,-1.7013443281804552,-0.07337711308327034,0.10855552652561873,-0.15880234866645207,2.200514659538406,-0.3157829773067517,0.15149102691827449,-0.6243999196390043,0.25552790469268183,0.09676040759444625,-0.08961954876641332
2023-10-26,0.6739059682792693,-1.2270306592190212,-3.0840971813496307,0.9385568388784336,0.017960819628419382,-0.14491330474828887,0.28928679715899003,-0.6356830801293203,1.0629940487796614,0.9305886816985856,0.49213462546034,0.2881575144527441,-1.1749095345501384,-0.06134250504553526,-0.0184365829316913,0.9823046652770023,0.21258793078622426,-0.16973871860452075,0.627673676178477
2023-10-25,-0.38476524554361546,1.120450765544244,0.10853120200971501,-0.3538583805337382,1.0026791892224616,0.8452681705650624,-0.35698484015528764,-0.46756302372812875,-3.272689054666583,-0.9298409262954554,-0.030983079752741612,0.6246231763033984,0.5802036548248767,1.1292229283785495,0.283039214594436,0.2754450464915307,-0.5973518762594381,0.5384149774702027,-0.1138418984694884
2023-10-24,-1.0866589195001897,0.9366070144877193,1.4152254657856354,-0.16666044063383126,0.9865110583372196,0.1950476381149301,-0.2578316970041311,-0.11523275126683855,-0.7948000001777945,-0.43362148727347133,0.049195697997503396,2.8273977432758675,-0.9901507397420479,-1.3105580294764563,0.37989381270836475,-0.21217468674372317,-0.5316734997023685,0.02243839601309538,-0.9129545751994815
2023-10-23,1.8130678111557377,0.9764122798028202,-0.7132038815935349,-0.020506563504001825,-0.7299186206144289,-1.1266038481212546,0.9348857628544636,-0.27808619884091107,-0.6789137973436083,-0.4025967998120669,-0.016282302936042395,-0.8037909389533782,2.331798163023041,0.2804553777964078,-0.21251704089580992,-0.8047866426896475,0.6453885181697692,0.37433116671216665,-1.569132444209724
2023-10-20,0.3924156053889505,-0.128818811346319,0.05584565141536133,0.30026441132743104,-0.7320361808514897,0.37618801667710633,0.926360676707872,0.19026768238528363,0.10910126813023738,-2.3608075031320146,0.44028814179321346,0.18902201510296673,1.5460056524041415,0.1449241140753538,0.29772151638159206,-0.04943034120435623,0.6375219207660178,0.3680183745891811,-2.7028522106105286
2023-10-19,-0.8124612952434177,0.3878610116161686,1.0890523158553054,0.12768055650160834,0.6025237657971398,1.8000236941719507,-1.5235452403982737,0.22785533999187407,0.75924301589579,-1.6945946863212833,0.3462042748227885,0.5230956252142839,0.018567490978877107,0.4308931173197769,0.4894232210527431,-0.26390116961859855,-0.775262375202583,0.47009122409543247,-2.202749886529583
2023-10-18,-0.09613142894251603,0.3251154606143168,-0.04266103970567228,0.12774644767694884,0.06143466304096295,2.456105529090819,0.07805603383799367,-0.08528534395267137,0.8070211125433973,-0.04365699580477994,0.21184718580826448,0.043955703204580705,-0.27300127955870235,-0.07965583575707201,0.21128896260843374,-3.2958304208804856,-0.13954465110008088,0.05926781000178664,-0.3260719127255244
